POSTCODE,LGA_CODE_2024,LGA_NAME_2024,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
3338,27260,Wyndham,0.0000003,Good,Good,1
3340,24650,Melton,0.0010157,Acceptable,Good,1
3340,25150,Moorabool,0.9891018,Acceptable,Good,0
3340,22750,Greater Geelong,0.0098825,Good,Good,1
3341,25150,Moorabool,1.0000000,Acceptable,Good,0
3342,22490,Golden Plains,0.0022930,Acceptable,Good,1
3342,25150,Moorabool,0.9977070,Acceptable,Good,0
3345,25150,Moorabool,1.0000000,Acceptable,Good,0
3350,20570,Ballarat,1.0000000,Good,Good,0
3351,20260,Ararat,0.0700726,Acceptable,Good,0
3351,22490,Golden Plains,0.7381688,Acceptable,Good,0
3351,25490,Moyne,0.0013197,Acceptable,Good,1
3351,20570,Ballarat,0.0550391,Good,Good,0
3351,25990,Pyrenees,0.1353999,Poor,Good,0
3352,22490,Golden Plains,0.1372487,Acceptable,Good,0
3352,22910,Hepburn,0.0139433,Acceptable,Good,0
3352,25150,Moorabool,0.2077564,Acceptable,Good,0
3352,20570,Ballarat,0.5824634,Good,Good,0
3352,21830,Corangamite,0.0012727,Good,Good,1
3352,25990,Pyrenees,0.0573155,Poor,Good,0
3355,20570,Ballarat,1.0000000,Good,Good,0
3356,20570,Ballarat,1.0000000,Good,Good,0
3357,25150,Moorabool,0.0323085,Acceptable,Good,0
3357,20570,Ballarat,0.9676915,Good,Good,0
3358,20570,Ballarat,1.0000000,Good,Good,0
3360,22490,Golden Plains,0.9395414,Acceptable,Good,0
3360,21830,Corangamite,0.0031155,Good,Good,1
3360,25990,Pyrenees,0.0573431,Poor,Good,0
3361,20260,Ararat,0.0038069,Acceptable,Good,1
3361,21830,Corangamite,0.8460251,Good,Good,0
3361,25990,Pyrenees,0.1501680,Poor,Good,0
3363,22910,Hepburn,0.9674859,Acceptable,Good,0
3363,20570,Ballarat,0.0325141,Good,Good,0
3364,22910,Hepburn,0.8021804,Acceptable,Good,0
3364,25150,Moorabool,0.0181414,Acceptable,Good,0
3364,20570,Ballarat,0.1333596,Good,Good,0
3364,21670,Central Goldfields,0.0034037,Good,Good,1
3364,25430,Mount Alexander,0.0429149,Good,Good,0
3370,22910,Hepburn,0.9886174,Acceptable,Good,0
3370,21670,Central Goldfields,0.0113826,Good,Good,0
3371,22910,Hepburn,0.0480958,Acceptable,Good,0
3371,21670,Central Goldfields,0.7765308,Good,Good,0
3371,25990,Pyrenees,0.1753733,Poor,Good,0
3373,20260,Ararat,0.0038891,Acceptable,Good,1
3373,25990,Pyrenees,0.9961109,Poor,Good,0
3374,20260,Ararat,0.0566207,Acceptable,Good,0
3374,25810,Northern Grampians,0.9433793,Good,Good,0
3375,20260,Ararat,0.9032940,Acceptable,Good,0
3375,25990,Pyrenees,0.0967060,Poor,Good,0
3377,20260,Ararat,0.9915707,Acceptable,Good,0
3377,25810,Northern Grampians,0.0026171,Good,Good,1
3377,25990,Pyrenees,0.0058122,Poor,Good,1
3378,20260,Ararat,1.0000000,Acceptable,Good,0
3379,20260,Ararat,0.9395156,Acceptable,Good,0
3379,25490,Moyne,0.0604844,Acceptable,Good,0
3380,25810,Northern Grampians,1.0000000,Good,Good,0
3381,20260,Ararat,0.2731538,Acceptable,Good,0
3381,25810,Northern Grampians,0.7268462,Good,Good,0
3384,25810,Northern Grampians,0.5575623,Good,Good,0
3384,25990,Pyrenees,0.4424377,Poor,Good,0
3385,23190,Horsham,0.1108598,Good,Good,0
3385,25810,Northern Grampians,0.8336834,Good,Good,0
3385,27630,Yarriambiack,0.0554567,Good,Good,0
3387,25810,Northern Grampians,1.0000000,Good,Good,0
3388,25810,Northern Grampians,0.0393144,Good,Good,0
3388,27630,Yarriambiack,0.9606856,Good,Good,0
3390,23190,Horsham,0.0197162,Good,Good,0
3390,27630,Yarriambiack,0.9802838,Good,Good,0
3391,27630,Yarriambiack,1.0000000,Good,Good,0
3392,27630,Yarriambiack,1.0000000,Good,Good,0
3393,21270,Buloke,0.0110672,Good,Good,0
3393,22980,Hindmarsh,0.0005517,Good,Good,1
3393,27630,Yarriambiack,0.9883811,Good,Good,0
3395,21270,Buloke,0.0772622,Good,Good,0
3395,22980,Hindmarsh,0.0083027,Good,Good,1
3395,27630,Yarriambiack,0.9144350,Good,Good,0
3396,27630,Yarriambiack,1.0000000,Good,Good,0
3400,23190,Horsham,1.0000000,Good,Good,0
3401,26890,West Wimmera,0.0214030,Acceptable,Good,0
3401,23190,Horsham,0.9596220,Good,Good,0
3401,25810,Northern Grampians,0.0000065,Good,Good,1
3401,26260,Southern Grampians,0.0080687,Good,Good,1
3401,27630,Yarriambiack,0.0108998,Good,Good,0
3407,26260,Southern Grampians,1.0000000,Good,Good,0
3409,26890,West Wimmera,0.1687898,Acceptable,Good,0
3409,23190,Horsham,0.8312102,Good,Good,0
3412,26890,West Wimmera,1.0000000,Acceptable,Good,0
3413,26890,West Wimmera,1.0000000,Acceptable,Good,0
3414,22980,Hindmarsh,0.9983397,Good,Good,0
3414,27630,Yarriambiack,0.0016603,Good,Good,1
3415,26890,West Wimmera,1.0000000,Acceptable,Good,0
3418,26890,West Wimmera,0.0055871,Acceptable,Good,1
3418,22980,Hindmarsh,0.9944129,Good,Good,0
3419,26890,West Wimmera,0.9883725,Acceptable,Good,0
3419,22980,Hindmarsh,0.0116275,Good,Good,0
3420,26890,West Wimmera,1.0000000,Acceptable,Good,0
3423,22980,Hindmarsh,1.0000000,Good,Good,0
3424,22980,Hindmarsh,0.8525871,Good,Good,0
3424,27630,Yarriambiack,0.1474129,Good,Good,0
3427,24650,Melton,0.9235080,Acceptable,Good,0
3427,23270,Hume,0.0764920,Good,Good,0
3428,23270,Hume,1.0000000,Good,Good,0
3429,23270,Hume,1.0000000,Good,Good,0
3430,23270,Hume,0.0174979,Good,Good,0
3430,24130,Macedon Ranges,0.9825021,Good,Good,0
3431,24130,Macedon Ranges,1.0000000,Good,Good,0
3432,24130,Macedon Ranges,1.0000000,Good,Good,0
3433,24130,Macedon Ranges,1.0000000,Good,Good,0
3434,24130,Macedon Ranges,1.0000000,Good,Good,0
3435,24130,Macedon Ranges,0.9702728,Good,Good,0
3435,24850,Mitchell,0.0297272,Good,Good,0
3437,24130,Macedon Ranges,1.0000000,Good,Good,0
3438,24130,Macedon Ranges,1.0000000,Good,Good,0
3440,24130,Macedon Ranges,1.0000000,Good,Good,0
3441,24130,Macedon Ranges,1.0000000,Good,Good,0
3442,24130,Macedon Ranges,1.0000000,Good,Good,0
3444,22910,Hepburn,0.0128878,Acceptable,Good,0
3444,22620,Greater Bendigo,0.0386361,Good,Good,0
3444,24130,Macedon Ranges,0.9102753,Good,Good,0
3444,24850,Mitchell,0.0108448,Good,Good,0
3444,25430,Mount Alexander,0.0273560,Good,Good,0
3446,22910,Hepburn,0.1715282,Acceptable,Good,0
3446,24130,Macedon Ranges,0.8036491,Good,Good,0
3446,25430,Mount Alexander,0.0248226,Good,Good,0
3447,22910,Hepburn,0.0000191,Acceptable,Good,1
3447,25430,Mount Alexander,0.9999809,Good,Good,0
3448,25430,Mount Alexander,1.0000000,Good,Good,0
3450,25430,Mount Alexander,1.0000000,Good,Good,0
3451,22910,Hepburn,0.0077802,Acceptable,Good,1
3451,25430,Mount Alexander,0.9922198,Good,Good,0
3453,22620,Greater Bendigo,0.3145200,Good,Good,0
3453,25430,Mount Alexander,0.6854800,Good,Good,0
3458,22910,Hepburn,0.7396499,Acceptable,Good,0
3458,25150,Moorabool,0.1932873,Acceptable,Good,0
3458,24130,Macedon Ranges,0.0670628,Good,Good,0
3460,22910,Hepburn,1.0000000,Acceptable,Good,0
3461,22910,Hepburn,0.9173809,Acceptable,Good,0
3461,25150,Moorabool,0.0540089,Acceptable,Good,0
3461,24130,Macedon Ranges,0.0020253,Good,Good,1
3461,25430,Mount Alexander,0.0265850,Good,Good,0
3462,25430,Mount Alexander,1.0000000,Good,Good,0
3463,23940,Loddon,0.0951374,Acceptable,Good,0
3463,25430,Mount Alexander,0.9048626,Good,Good,0
3464,21670,Central Goldfields,0.9938842,Good,Good,0
3464,25430,Mount Alexander,0.0061158,Good,Good,1
3465,21670,Central Goldfields,0.9813011,Good,Good,0
3465,25430,Mount Alexander,0.0003476,Good,Good,1
3465,25810,Northern Grampians,0.0028768,Good,Good,1
3465,25990,Pyrenees,0.0154746,Poor,Good,0
3467,25990,Pyrenees,1.0000000,Poor,Good,0
3468,25990,Pyrenees,1.0000000,Poor,Good,0
3469,20260,Ararat,0.6335368,Acceptable,Good,0
3469,25990,Pyrenees,0.3664632,Poor,Good,0
3472,23940,Loddon,0.1634410,Acceptable,Good,0
3472,21670,Central Goldfields,0.8133227,Good,Good,0
3472,25430,Mount Alexander,0.0232363,Good,Good,0
3475,23940,Loddon,0.2269311,Acceptable,Good,0
3475,21670,Central Goldfields,0.6384926,Good,Good,0
3475,25810,Northern Grampians,0.1345763,Good,Good,0
3477,23940,Loddon,0.0131110,Acceptable,Good,0
3477,21270,Buloke,0.0238284,Good,Good,0
3477,25810,Northern Grampians,0.8629954,Good,Good,0
3477,25990,Pyrenees,0.1000652,Poor,Good,0
3478,21270,Buloke,0.0069862,Good,Good,1
3478,25810,Northern Grampians,0.8976100,Good,Good,0
3478,25990,Pyrenees,0.0954038,Poor,Good,0
3480,21270,Buloke,0.9499826,Good,Good,0
3480,25810,Northern Grampians,0.0375883,Good,Good,0
3480,27630,Yarriambiack,0.0124291,Good,Good,0
3482,21270,Buloke,0.9502142,Good,Good,0
3482,27630,Yarriambiack,0.0497858,Good,Good,0
3483,21270,Buloke,1.0000000,Good,Good,0
3485,21270,Buloke,0.3315257,Good,Good,0
3485,27630,Yarriambiack,0.6684743,Good,Good,0
3487,27630,Yarriambiack,1.0000000,Good,Good,0
3488,21270,Buloke,0.0824318,Good,Good,0
3488,27630,Yarriambiack,0.9175682,Good,Good,0
3489,24780,Mildura,0.3499917,Good,Good,0
3489,27630,Yarriambiack,0.6500083,Good,Good,0
3490,26890,West Wimmera,0.0000078,Acceptable,Good,1
3490,24780,Mildura,0.9999922,Good,Good,0
3491,24780,Mildura,0.3178418,Good,Good,0
3491,27630,Yarriambiack,0.6821582,Good,Good,0
3494,24780,Mildura,1.0000000,Good,Good,0
3496,24780,Mildura,1.0000000,Good,Good,0
3498,24780,Mildura,1.0000000,Good,Good,0
3500,24780,Mildura,1.0000000,Good,Good,0
3501,24780,Mildura,0.9990459,Good,Good,0
3501,26610,Swan Hill,0.0009541,Good,Good,1
3505,24780,Mildura,1.0000000,Good,Good,0
3506,24780,Mildura,1.0000000,Good,Good,0
3507,24780,Mildura,1.0000000,Good,Good,0
3509,24780,Mildura,1.0000000,Good,Good,0
3512,24780,Mildura,1.0000000,Good,Good,0
3515,23940,Loddon,0.0340335,Acceptable,Good,0
3515,22620,Greater Bendigo,0.9643639,Good,Good,0
3515,25430,Mount Alexander,0.0016025,Good,Good,1
3516,23940,Loddon,0.8146695,Acceptable,Good,0
3516,22620,Greater Bendigo,0.1853305,Good,Good,0
3517,23940,Loddon,1.0000000,Acceptable,Good,0
3518,23940,Loddon,0.9930808,Acceptable,Good,0
3518,21270,Buloke,0.0069192,Good,Good,1
3520,23940,Loddon,1.0000000,Acceptable,Good,0
3521,24850,Mitchell,1.0000000,Good,Good,0
3522,24850,Mitchell,1.0000000,Good,Good,0
3523,21370,Campaspe,0.0128012,Good,Good,0
3523,22620,Greater Bendigo,0.9687749,Good,Good,0
3523,24850,Mitchell,0.0066441,Good,Good,1
3523,26430,Strathbogie,0.0117799,Good,Good,0
3525,23940,Loddon,0.0885311,Acceptable,Good,0
3525,21270,Buloke,0.9114689,Good,Good,0
3527,23940,Loddon,0.0108442,Acceptable,Good,0
3527,21270,Buloke,0.9715426,Good,Good,0
3527,22250,Gannawarra,0.0176133,Good,Good,0
3529,21270,Buloke,1.0000000,Good,Good,0
3530,21270,Buloke,1.0000000,Good,Good,0
3531,21270,Buloke,1.0000000,Good,Good,0
3533,21270,Buloke,0.9999868,Good,Good,0
3533,26610,Swan Hill,0.0000132,Good,Good,1
3537,23940,Loddon,0.9955197,Acceptable,Good,0
3537,22250,Gannawarra,0.0044803,Good,Good,1
3540,22250,Gannawarra,1.0000000,Good,Good,0
3542,21270,Buloke,0.0000719,Good,Good,1
3542,22250,Gannawarra,0.9999281,Good,Good,0
3544,21270,Buloke,0.0363072,Good,Good,0
3544,26610,Swan Hill,0.9636928,Good,Good,0
3546,26610,Swan Hill,1.0000000,Good,Good,0
3549,26610,Swan Hill,1.0000000,Good,Good,0
3550,22620,Greater Bendigo,1.0000000,Good,Good,0
3551,23940,Loddon,0.0173133,Acceptable,Good,0
3551,21370,Campaspe,0.0070274,Good,Good,1
3551,22620,Greater Bendigo,0.9752651,Good,Good,0
3551,25430,Mount Alexander,0.0003942,Good,Good,1
3555,22620,Greater Bendigo,1.0000000,Good,Good,0
3556,23940,Loddon,0.0035320,Acceptable,Good,1
3556,22620,Greater Bendigo,0.9964680,Good,Good,0
3557,21370,Campaspe,0.0701548,Good,Good,0
3557,22620,Greater Bendigo,0.9298452,Good,Good,0
3558,21370,Campaspe,0.0977904,Good,Good,0
3558,22620,Greater Bendigo,0.9022096,Good,Good,0
3559,21370,Campaspe,0.9213083,Good,Good,0
3559,22620,Greater Bendigo,0.0786917,Good,Good,0
3561,21370,Campaspe,1.0000000,Good,Good,0
3562,21370,Campaspe,1.0000000,Good,Good,0
3563,21370,Campaspe,1.0000000,Good,Good,0
3564,21370,Campaspe,1.0000000,Good,Good,0
3565,21370,Campaspe,1.0000000,Good,Good,0
3566,21370,Campaspe,1.0000000,Good,Good,0
3567,23940,Loddon,0.0149830,Acceptable,Good,0
3567,22250,Gannawarra,0.9850170,Good,Good,0
3568,22250,Gannawarra,1.0000000,Good,Good,0
3570,23940,Loddon,0.1100966,Acceptable,Good,0
3570,22620,Greater Bendigo,0.8899034,Good,Good,0
3571,23940,Loddon,1.0000000,Acceptable,Good,0
3572,23940,Loddon,0.1817959,Acceptable,Good,0
3572,21370,Campaspe,0.8182041,Good,Good,0
3573,23940,Loddon,0.8206628,Acceptable,Good,0
3573,21370,Campaspe,0.1793372,Good,Good,0
3575,23940,Loddon,1.0000000,Acceptable,Good,0
3576,23940,Loddon,1.0000000,Acceptable,Good,0
3579,23940,Loddon,0.0079012,Acceptable,Good,1
3579,22250,Gannawarra,0.9920970,Good,Good,0
3579,26610,Swan Hill,0.0000018,Good,Good,1
3580,22250,Gannawarra,1.0000000,Good,Good,0
3581,22250,Gannawarra,1.0000000,Good,Good,0
3583,26610,Swan Hill,1.0000000,Good,Good,0
3584,26610,Swan Hill,1.0000000,Good,Good,0
3585,22250,Gannawarra,0.0008651,Good,Good,1
3585,26610,Swan Hill,0.9991349,Good,Good,0
3586,26610,Swan Hill,1.0000000,Good,Good,0
3588,26610,Swan Hill,1.0000000,Good,Good,0
3589,26610,Swan Hill,1.0000000,Good,Good,0
3590,26610,Swan Hill,1.0000000,Good,Good,0
3591,26610,Swan Hill,1.0000000,Good,Good,0
3594,26610,Swan Hill,1.0000000,Good,Good,0
3595,26610,Swan Hill,1.0000000,Good,Good,0
3596,26610,Swan Hill,1.0000000,Good,Good,0
3597,26610,Swan Hill,1.0000000,Good,Good,0
3599,26610,Swan Hill,1.0000000,Good,Good,0
3607,26430,Strathbogie,1.0000000,Good,Good,0
3608,22830,Greater Shepparton,0.0006040,Good,Good,1
3608,26430,Strathbogie,0.9993960,Good,Good,0
3610,22830,Greater Shepparton,0.9901760,Good,Good,0
3610,26430,Strathbogie,0.0098240,Good,Good,1
3612,21370,Campaspe,0.9783110,Good,Good,0
3612,26430,Strathbogie,0.0216890,Good,Good,0
3614,22830,Greater Shepparton,1.0000000,Good,Good,0
3616,22830,Greater Shepparton,1.0000000,Good,Good,0
3617,22830,Greater Shepparton,1.0000000,Good,Good,0
3618,22830,Greater Shepparton,1.0000000,Good,Good,0
3620,21370,Campaspe,0.9625960,Good,Good,0
3620,22830,Greater Shepparton,0.0374040,Good,Good,0
3621,21370,Campaspe,1.0000000,Good,Good,0
3622,21370,Campaspe,1.0000000,Good,Good,0
3623,21370,Campaspe,0.9907964,Good,Good,0
3623,22830,Greater Shepparton,0.0092036,Good,Good,1
3624,21370,Campaspe,1.0000000,Good,Good,0
3629,22830,Greater Shepparton,1.0000000,Good,Good,0
3630,22830,Greater Shepparton,1.0000000,Good,Good,0
3631,22830,Greater Shepparton,0.9934913,Good,Good,0
3631,26430,Strathbogie,0.0065087,Good,Good,1
3633,22830,Greater Shepparton,1.0000000,Good,Good,0
3634,22830,Greater Shepparton,0.9615565,Good,Good,0
3634,24900,Moira,0.0384435,Good,Good,0
3635,24900,Moira,1.0000000,Good,Good,0
3636,24900,Moira,1.0000000,Good,Good,0
3637,24900,Moira,1.0000000,Good,Good,0
3638,24900,Moira,1.0000000,Good,Good,0
3639,24900,Moira,1.0000000,Good,Good,0
3640,24900,Moira,1.0000000,Good,Good,0
3641,24900,Moira,1.0000000,Good,Good,0
3644,10650,Berrigan,0.2106762,Acceptable,Good,0
3644,24900,Moira,0.7893238,Good,Good,0
3646,22830,Greater Shepparton,0.5988380,Good,Good,0
3646,24900,Moira,0.3846393,Good,Good,0
3646,26430,Strathbogie,0.0165227,Good,Good,0
3647,22830,Greater Shepparton,1.0000000,Good,Good,0
3649,24900,Moira,1.0000000,Good,Good,0
3658,25620,Murrindindi,0.0369171,Acceptable,Good,0
3658,24850,Mitchell,0.9630829,Good,Good,0
3659,24850,Mitchell,1.0000000,Good,Good,0
3660,25620,Murrindindi,0.0359685,Acceptable,Good,0
3660,24850,Mitchell,0.9640315,Good,Good,0
3662,24850,Mitchell,1.0000000,Good,Good,0
3663,24850,Mitchell,0.0675695,Good,Good,0
3663,26430,Strathbogie,0.9324305,Good,Good,0
3664,24850,Mitchell,0.0104940,Good,Good,0
3664,26430,Strathbogie,0.9895060,Good,Good,0
3665,26430,Strathbogie,1.0000000,Good,Good,0
3666,25620,Murrindindi,0.0026924,Acceptable,Good,1
3666,24850,Mitchell,0.0033012,Good,Good,1
3666,26430,Strathbogie,0.9940064,Good,Good,0
3669,21010,Benalla,0.0000068,Good,Good,1
3669,22830,Greater Shepparton,0.0285515,Good,Good,0
3669,26430,Strathbogie,0.9714417,Good,Good,0
3670,21010,Benalla,0.9518194,Good,Good,0
3670,26430,Strathbogie,0.0481806,Good,Good,0
3672,21010,Benalla,1.0000000,Good,Good,0
3673,21010,Benalla,0.9977929,Good,Good,0
3673,24250,Mansfield,0.0009850,Good,Good,1
3673,26700,Wangaratta,0.0012221,Good,Good,1
3675,21010,Benalla,0.1541175,Good,Good,0
3675,24900,Moira,0.0217235,Good,Good,0
3675,26700,Wangaratta,0.8241590,Good,Good,0
3677,26700,Wangaratta,1.0000000,Good,Good,0
3678,24900,Moira,0.0041119,Good,Good,1
3678,26700,Wangaratta,0.9958881,Good,Good,0
3682,23350,Indigo,0.3322931,Acceptable,Good,0
3682,26700,Wangaratta,0.6677069,Good,Good,0
3683,23350,Indigo,1.0000000,Acceptable,Good,0
3685,23350,Indigo,0.9819789,Acceptable,Good,0
3685,26700,Wangaratta,0.0180211,Good,Good,0
3687,23350,Indigo,1.0000000,Acceptable,Good,0
3688,23350,Indigo,1.0000000,Acceptable,Good,0
3690,27170,Wodonga,1.0000000,Good,Good,0
3691,23350,Indigo,0.2054599,Acceptable,Good,0
3691,26670,Towong,0.0972025,Acceptable,Good,0
3691,10050,Albury,0.0049651,Good,Good,1
3691,20110,Alpine,0.0578844,Good,Good,0
3691,27170,Wodonga,0.6344881,Good,Good,0
3695,23350,Indigo,0.9377409,Acceptable,Good,0
3695,26670,Towong,0.0622591,Acceptable,Good,0
3697,20110,Alpine,1.0000000,Good,Good,0
3698,20110,Alpine,1.0000000,Good,Good,0
3699,20110,Alpine,0.7388383,Good,Good,0
3699,29399,Unincorporated Vic,0.2611617,Poor,Good,0
3700,26670,Towong,1.0000000,Acceptable,Good,0
3701,26670,Towong,0.9999909,Acceptable,Good,0
3701,22110,East Gippsland,0.0000091,Good,Good,1
3704,26670,Towong,1.0000000,Acceptable,Good,0
3705,26670,Towong,1.0000000,Acceptable,Good,0
3707,26670,Towong,0.9740490,Acceptable,Good,0
3707,22110,East Gippsland,0.0000054,Good,Good,1
3707,17080,Snowy Valleys,0.0259456,Good,Good,0
3708,26670,Towong,1.0000000,Acceptable,Good,0
3709,26670,Towong,1.0000000,Acceptable,Good,0
3711,25620,Murrindindi,1.0000000,Acceptable,Good,0
3712,25620,Murrindindi,1.0000000,Acceptable,Good,0
3713,25620,Murrindindi,0.9970273,Acceptable,Good,0
3713,24250,Mansfield,0.0029727,Good,Good,1
3714,25620,Murrindindi,1.0000000,Acceptable,Good,0
3715,25620,Murrindindi,0.0275964,Acceptable,Good,0
3715,24250,Mansfield,0.9724036,Good,Good,0
3717,25620,Murrindindi,1.0000000,Acceptable,Good,0
3718,25620,Murrindindi,1.0000000,Acceptable,Good,0
3719,25620,Murrindindi,1.0000000,Acceptable,Good,0
3720,24250,Mansfield,1.0000000,Good,Good,0
3722,24250,Mansfield,1.0000000,Good,Good,0
3723,21010,Benalla,0.0037338,Good,Good,1
3723,24250,Mansfield,0.8939061,Good,Good,0
3723,26700,Wangaratta,0.0135999,Good,Good,0
3723,27450,Yarra Ranges,0.0008022,Good,Good,1
3723,29399,Unincorporated Vic,0.0879581,Poor,Good,0
3725,21010,Benalla,0.9313233,Good,Good,0
3725,22830,Greater Shepparton,0.0686767,Good,Good,0
3726,21010,Benalla,1.0000000,Good,Good,0
3727,24900,Moira,1.0000000,Good,Good,0
3728,24900,Moira,1.0000000,Good,Good,0
3730,24900,Moira,1.0000000,Good,Good,0
3732,26700,Wangaratta,1.0000000,Good,Good,0
3733,26700,Wangaratta,1.0000000,Good,Good,0
3735,26700,Wangaratta,1.0000000,Good,Good,0
3737,23350,Indigo,0.0049070,Acceptable,Good,1
3737,20110,Alpine,0.9950930,Good,Good,0
3738,20110,Alpine,1.0000000,Good,Good,0
3739,20110,Alpine,1.0000000,Good,Good,0
3740,20110,Alpine,1.0000000,Good,Good,0
3741,20110,Alpine,0.9610042,Good,Good,0
3741,29399,Unincorporated Vic,0.0389958,Poor,Good,0
3744,20110,Alpine,1.0000000,Good,Good,0
3746,26700,Wangaratta,1.0000000,Good,Good,0
3747,23350,Indigo,0.9863394,Acceptable,Good,0
3747,26700,Wangaratta,0.0136606,Good,Good,0
3749,23350,Indigo,1.0000000,Acceptable,Good,0
3750,27070,Whittlesea,1.0000000,Good,Good,0
3751,27070,Whittlesea,1.0000000,Good,Good,0
3752,27070,Whittlesea,1.0000000,Good,Good,0
3753,24850,Mitchell,0.9145620,Good,Good,0
3753,27070,Whittlesea,0.0854380,Good,Good,0
3754,25710,Nillumbik,0.0071868,Acceptable,Good,1
3754,27070,Whittlesea,0.9928132,Good,Good,0
3755,25710,Nillumbik,0.0768034,Acceptable,Good,0
3755,27070,Whittlesea,0.9231966,Good,Good,0
3756,24130,Macedon Ranges,0.0315541,Good,Good,0
3756,24850,Mitchell,0.9684459,Good,Good,0
3757,25620,Murrindindi,0.2000155,Acceptable,Good,0
3757,27070,Whittlesea,0.7999845,Good,Good,0
3758,24850,Mitchell,1.0000000,Good,Good,0
3759,25710,Nillumbik,1.0000000,Acceptable,Good,0
3760,25710,Nillumbik,1.0000000,Acceptable,Good,0
3761,25710,Nillumbik,1.0000000,Acceptable,Good,0
3762,24130,Macedon Ranges,0.0339744,Good,Good,0
3762,24850,Mitchell,0.9660256,Good,Good,0
3763,25620,Murrindindi,0.9999940,Acceptable,Good,0
3763,25710,Nillumbik,0.0000060,Acceptable,Good,1
3764,24130,Macedon Ranges,0.0007384,Good,Good,1
3764,24850,Mitchell,0.9992616,Good,Good,0
3765,27450,Yarra Ranges,1.0000000,Good,Good,0
3766,27450,Yarra Ranges,1.0000000,Good,Good,0
3767,27450,Yarra Ranges,1.0000000,Good,Good,0
3770,27450,Yarra Ranges,1.0000000,Good,Good,0
3775,25710,Nillumbik,0.0870887,Acceptable,Good,0
3775,27450,Yarra Ranges,0.9129113,Good,Good,0
3777,25620,Murrindindi,0.0526078,Acceptable,Good,0
3777,27450,Yarra Ranges,0.9473922,Good,Good,0
3778,25620,Murrindindi,1.0000000,Acceptable,Good,0
3779,25620,Murrindindi,1.0000000,Acceptable,Good,0
3781,21450,Cardinia,1.0000000,Good,Good,0
3782,21450,Cardinia,0.8477896,Good,Good,0
3782,27450,Yarra Ranges,0.1522104,Good,Good,0
3783,21450,Cardinia,1.0000000,Good,Good,0
3785,27450,Yarra Ranges,1.0000000,Good,Good,0
3786,27450,Yarra Ranges,1.0000000,Good,Good,0
3787,23670,Knox,0.0378062,Good,Good,0
3787,27450,Yarra Ranges,0.9621938,Good,Good,0
3788,27450,Yarra Ranges,1.0000000,Good,Good,0
3789,27450,Yarra Ranges,1.0000000,Good,Good,0
3791,21450,Cardinia,0.0020621,Good,Good,1
3791,27450,Yarra Ranges,0.9979379,Good,Good,0
3792,27450,Yarra Ranges,1.0000000,Good,Good,0
3793,27450,Yarra Ranges,1.0000000,Good,Good,0
3795,27450,Yarra Ranges,1.0000000,Good,Good,0
3796,27450,Yarra Ranges,1.0000000,Good,Good,0
3797,27450,Yarra Ranges,1.0000000,Good,Good,0
3799,27450,Yarra Ranges,1.0000000,Good,Good,0
3802,21610,Casey,1.0000000,Good,Good,0
3803,21610,Casey,1.0000000,Good,Good,0
3804,21610,Casey,0.9483464,Good,Good,0
3804,27450,Yarra Ranges,0.0516536,Good,Good,0
3805,21610,Casey,1.0000000,Good,Good,0
3806,21610,Casey,1.0000000,Good,Good,0
3807,21450,Cardinia,0.9324646,Good,Good,0
3807,21610,Casey,0.0675354,Good,Good,0
3808,21450,Cardinia,1.0000000,Good,Good,0
3809,21450,Cardinia,1.0000000,Good,Good,0
3810,21450,Cardinia,1.0000000,Good,Good,0
3812,21450,Cardinia,1.0000000,Good,Good,0
3813,21450,Cardinia,1.0000000,Good,Good,0
3814,21450,Cardinia,1.0000000,Good,Good,0
3815,21450,Cardinia,1.0000000,Good,Good,0
3816,20830,Baw Baw,0.9610386,Good,Good,0
3816,21450,Cardinia,0.0389614,Good,Good,0
3818,20830,Baw Baw,1.0000000,Good,Good,0
3820,20830,Baw Baw,1.0000000,Good,Good,0
3821,20830,Baw Baw,1.0000000,Good,Good,0
3822,20830,Baw Baw,1.0000000,Good,Good,0
