SA2_CODE_2021,SA2_NAME_2021,SED_CODE_2024,SED_NAME_2024,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
602011051,West Launceston,60113,Bass (Rosevears),1,Good,Acceptable,0
602011052,Youngtown - Relbia,60115,Bass (Windermere),0.1338602,Good,Acceptable,0
602011052,Youngtown - Relbia,60105,Bass (Launceston),0.8661398,Acceptable,Acceptable,0
602021053,Beauty Point - Beaconsfield,60113,Bass (Rosevears),1,Good,Acceptable,0
602021054,Deloraine,60506,Lyons (McIntyre),1,Acceptable,Acceptable,0
602021055,Grindelwald - Lanena,60506,Lyons (McIntyre),1.60E-06,Acceptable,Acceptable,1
602021055,Grindelwald - Lanena,60113,Bass (Rosevears),0.9999984,Good,Acceptable,0
602021056,Hadspen - Carrick,60506,Lyons (McIntyre),0.2850826,Acceptable,Acceptable,0
602021056,Hadspen - Carrick,60505,Lyons (Launceston),0.7149174,Acceptable,Acceptable,0
602021057,Westbury,60113,Bass (Rosevears),0.0066928,Good,Acceptable,1
602021057,Westbury,60506,Lyons (McIntyre),0.9933072,Acceptable,Acceptable,0
602031058,Dilston - Lilydale,60106,Bass (McIntyre),0.0029988,Good,Acceptable,1
602031058,Dilston - Lilydale,60506,Lyons (McIntyre),0.0034571,Acceptable,Acceptable,1
602031058,Dilston - Lilydale,60115,Bass (Windermere),0.9935441,Good,Acceptable,0
602031059,George Town,60115,Bass (Windermere),1,Good,Acceptable,0
602031060,Longford,60505,Lyons (Launceston),0.0551776,Acceptable,Acceptable,0
602031060,Longford,60506,Lyons (McIntyre),0.9448224,Acceptable,Acceptable,0
602031061,Northern Midlands,60512,Lyons (Prosser),0.4075872,Acceptable,Acceptable,0
602031061,Northern Midlands,60506,Lyons (McIntyre),0.5924128,Acceptable,Acceptable,0
602031062,Perth - Evandale,60505,Lyons (Launceston),0.1381161,Acceptable,Acceptable,0
602031062,Perth - Evandale,60506,Lyons (McIntyre),0.8618839,Acceptable,Acceptable,0
602031064,St Helens - Scamander,60106,Bass (McIntyre),1.50E-06,Good,Acceptable,1
602031064,St Helens - Scamander,60506,Lyons (McIntyre),0.9999985,Acceptable,Acceptable,0
602031099,Flinders and Cape Barren Islands,60106,Bass (McIntyre),1,Good,Acceptable,0
602031100,Scottsdale - Bridport,60115,Bass (Windermere),0.001319,Good,Acceptable,1
602031100,Scottsdale - Bridport,60506,Lyons (McIntyre),0.002051,Acceptable,Acceptable,1
602031100,Scottsdale - Bridport,60106,Bass (McIntyre),0.9966299,Good,Acceptable,0
603011065,Central Highlands,60512,Lyons (Prosser),0.0012521,Acceptable,Acceptable,1
603011065,Central Highlands,60501,Lyons (Derwent),0.9987479,Good,Acceptable,0
603011066,Derwent Valley,60404,Franklin (Huon),3.00E-06,Good,Acceptable,1
603011066,Derwent Valley,60501,Lyons (Derwent),0.999997,Good,Acceptable,0
603011067,Southern Midlands,60512,Lyons (Prosser),1,Acceptable,Acceptable,0
603011068,Wilderness - East,60404,Franklin (Huon),1.00E-06,Good,Acceptable,1
603011068,Wilderness - East,60501,Lyons (Derwent),0.999999,Good,Acceptable,0
603021069,Bruny Island - Kettering,60404,Franklin (Huon),1,Good,Acceptable,0
603021070,Cygnet,60404,Franklin (Huon),1,Good,Acceptable,0
603021071,Geeveston - Dover,60404,Franklin (Huon),1,Good,Acceptable,0
603021072,Huonville - Franklin,60404,Franklin (Huon),1,Good,Acceptable,0
603031073,Forestier - Tasman,60512,Lyons (Prosser),1,Acceptable,Acceptable,0
603031074,Triabunna - Bicheno,60512,Lyons (Prosser),1,Acceptable,Acceptable,0
604011075,Acton - Upper Burnie,60208,Braddon (Montgomery),1,Good,Acceptable,0
604011076,Burnie - Ulverstone Surrounds,60209,Braddon (Murchison),0.0169318,Good,Acceptable,0
604011076,Burnie - Ulverstone Surrounds,60208,Braddon (Montgomery),0.9830682,Good,Acceptable,0
604011077,Burnie - Wivenhoe,60208,Braddon (Montgomery),0.1091042,Good,Acceptable,0
604011077,Burnie - Wivenhoe,60209,Braddon (Murchison),0.8908958,Good,Acceptable,0
604011078,Parklands - Camdale,60209,Braddon (Murchison),1,Good,Acceptable,0
604011079,Penguin - Sulphur Creek,60208,Braddon (Montgomery),1,Good,Acceptable,0
604011080,Romaine - Havenview,60208,Braddon (Montgomery),1,Good,Acceptable,0
604011081,Somerset,60209,Braddon (Murchison),1,Good,Acceptable,0
604011082,Ulverstone,60208,Braddon (Montgomery),1,Good,Acceptable,0
604011083,West Ulverstone,60208,Braddon (Montgomery),1,Good,Acceptable,0
604011084,Wynyard,60209,Braddon (Murchison),1,Good,Acceptable,0
604021085,Devonport,60207,Braddon (Mersey),1,Good,Acceptable,0
604021086,East Devonport,60207,Braddon (Mersey),1,Good,Acceptable,0
604021087,Latrobe,60207,Braddon (Mersey),1,Good,Acceptable,0
604021088,Miandetta - Don,60207,Braddon (Mersey),1,Good,Acceptable,0
604021089,Port Sorell,60207,Braddon (Mersey),1,Good,Acceptable,0
604021090,Quoiba - Spreyton,60207,Braddon (Mersey),1,Good,Acceptable,0
604021091,Sheffield - Railton,60207,Braddon (Mersey),0.0028699,Good,Acceptable,1
604021091,Sheffield - Railton,60506,Lyons (McIntyre),0.213358,Acceptable,Acceptable,0
604021091,Sheffield - Railton,60508,Lyons (Montgomery),0.7837721,Acceptable,Acceptable,0
604021092,Turners Beach - Forth,60508,Lyons (Montgomery),0.0025925,Acceptable,Acceptable,1
604021092,Turners Beach - Forth,60207,Braddon (Mersey),0.0877754,Good,Acceptable,0
604021092,Turners Beach - Forth,60208,Braddon (Montgomery),0.9096321,Good,Acceptable,0
604031093,King Island,60209,Braddon (Murchison),1,Good,Acceptable,0
604031094,North West,60209,Braddon (Murchison),1,Good,Acceptable,0
604031095,Smithton,60209,Braddon (Murchison),1,Good,Acceptable,0
604031096,Waratah,60209,Braddon (Murchison),1,Good,Acceptable,0
604031097,West Coast (Tas.),60209,Braddon (Murchison),1,Good,Acceptable,0
604031098,Wilderness - West,60404,Franklin (Huon),0.0344828,Good,Acceptable,0
604031098,Wilderness - West,60209,Braddon (Murchison),0.9655172,Good,Acceptable,0
697979799,Migratory - Offshore - Shipping (Tas.),69797,Migratory - Offshore - Shipping (Tas.),1,Good,Good,0
699999499,No usual address (Tas.),69494,No usual address (Tas.),1,Good,Good,0
701011001,Darwin Airport,70023,Sanderson,1,Acceptable,Acceptable,0
701011002,Darwin City,70022,Port Darwin,1,Good,Acceptable,0
701011003,East Point,70011,Fannie Bay,1,Acceptable,Acceptable,0
701011004,Fannie Bay - The Gardens,70011,Fannie Bay,1,Acceptable,Acceptable,0
701011005,Larrakeyah,70022,Port Darwin,1,Good,Acceptable,0
701011006,Ludmilla - The Narrows,70012,Fong Lim,0.3325288,Acceptable,Acceptable,0
701011006,Ludmilla - The Narrows,70011,Fannie Bay,0.6674712,Acceptable,Acceptable,0
701011007,Parap,70011,Fannie Bay,1,Acceptable,Acceptable,0
701011008,Stuart Park,70012,Fong Lim,1,Acceptable,Acceptable,0
701011009,Woolner - Bayview - Winnellie,70012,Fong Lim,1,Acceptable,Acceptable,0
701021010,Alawa,70015,Johnston,1,Good,Acceptable,0
701021011,Anula,70023,Sanderson,1,Acceptable,Acceptable,0
701021012,Berrimah,70016,Karama,0.2909813,Acceptable,Acceptable,0
701021012,Berrimah,70023,Sanderson,0.3524312,Acceptable,Acceptable,0
701021012,Berrimah,70012,Fong Lim,0.3565876,Acceptable,Acceptable,0
701021013,Brinkin - Nakara,70008,Casuarina,1,Acceptable,Acceptable,0
701021014,Buffalo Creek,70025,Wanguri,1.00E-05,Acceptable,Acceptable,1
701021014,Buffalo Creek,70016,Karama,0.99999,Acceptable,Acceptable,0
701021015,Charles Darwin,70012,Fong Lim,1,Acceptable,Acceptable,0
701021016,Coconut Grove,70011,Fannie Bay,0.2786525,Acceptable,Acceptable,0
701021016,Coconut Grove,70021,Nightcliff,0.7213475,Good,Acceptable,0
701021017,East Arm,70012,Fong Lim,0.014817,Acceptable,Acceptable,0
701021017,East Arm,70020,Nelson,0.985183,Poor,Acceptable,0
701021018,Jingili,70015,Johnston,1,Good,Acceptable,0
701021019,Karama,70016,Karama,1,Acceptable,Acceptable,0
701021020,Leanyer,70025,Wanguri,1,Acceptable,Acceptable,0
701021021,Lyons (NT),70025,Wanguri,0.3130073,Acceptable,Acceptable,0
701021021,Lyons (NT),70008,Casuarina,0.6869927,Acceptable,Acceptable,0
701021022,Malak - Marrara,70023,Sanderson,0.3065797,Acceptable,Acceptable,0
701021022,Malak - Marrara,70016,Karama,0.6934203,Acceptable,Acceptable,0
701021023,Millner,70015,Johnston,1,Good,Acceptable,0
701021024,Moil,70015,Johnston,1,Good,Acceptable,0
701021025,Nightcliff,70021,Nightcliff,1,Good,Acceptable,0
701021026,Rapid Creek,70021,Nightcliff,1,Good,Acceptable,0
701021027,Tiwi,70008,Casuarina,1,Acceptable,Acceptable,0
701021028,Wagaman,70023,Sanderson,1,Acceptable,Acceptable,0
701021029,Wanguri,70025,Wanguri,1,Acceptable,Acceptable,0
701021030,Wulagi,70023,Sanderson,1,Acceptable,Acceptable,0
701031031,Howard Springs,70020,Nelson,1,Poor,Acceptable,0
701031032,Humpty Doo,70020,Nelson,0.4747751,Poor,Acceptable,0
701031032,Humpty Doo,70013,Goyder,0.5252249,Poor,Acceptable,0
701031033,Koolpinyah,70001,Arafura,3.99E-05,Good,Acceptable,1
701031033,Koolpinyah,70020,Nelson,0.9999601,Poor,Acceptable,0
701031034,Virginia,70020,Nelson,0.1264757,Poor,Acceptable,0
701031034,Virginia,70013,Goyder,0.8735243,Poor,Acceptable,0
701031035,Weddell,70013,Goyder,0.3793538,Poor,Acceptable,0
701031035,Weddell,70009,Daly,0.6206462,Acceptable,Acceptable,0
701041036,Bakewell,70007,Brennan,1,Poor,Acceptable,0
701041037,Driver,70010,Drysdale,1,Acceptable,Acceptable,0
701041038,Durack - Marlow Lagoon,70020,Nelson,0.1719365,Poor,Acceptable,0
701041038,Durack - Marlow Lagoon,70024,Spillett,0.8280635,Poor,Acceptable,0
701041039,Gray,70010,Drysdale,1,Acceptable,Acceptable,0
701041040,Moulden,70005,Blain,1,Acceptable,Acceptable,0
701041041,Palmerston - North,70024,Spillett,0.3827408,Poor,Acceptable,0
701041041,Palmerston - North,70010,Drysdale,0.6172592,Acceptable,Acceptable,0
701041042,Palmerston - South,70005,Blain,0.0004666,Acceptable,Acceptable,1
701041042,Palmerston - South,70007,Brennan,0.3249064,Poor,Acceptable,0
701041042,Palmerston - South,70024,Spillett,0.674627,Poor,Acceptable,0
701041043,Rosebery - Bellamack,70005,Blain,0.3715788,Acceptable,Acceptable,0
701041043,Rosebery - Bellamack,70007,Brennan,0.6284212,Poor,Acceptable,0
701041044,Woodroffe,70005,Blain,1,Acceptable,Acceptable,0
702011045,Charles,70002,Araluen,0.0128662,Acceptable,Acceptable,0
702011045,Charles,70019,Namatjira,0.1230429,Poor,Acceptable,0
702011045,Charles,70006,Braitling,0.8640908,Good,Acceptable,0
702011046,East Side,70019,Namatjira,0.0496977,Poor,Acceptable,0
702011046,East Side,70006,Braitling,0.9503023,Good,Acceptable,0
702011047,Flynn (NT),70019,Namatjira,0.025355,Poor,Acceptable,0
702011047,Flynn (NT),70002,Araluen,0.974645,Acceptable,Acceptable,0
702011048,Larapinta,70002,Araluen,0.3933028,Acceptable,Acceptable,0
702011048,Larapinta,70019,Namatjira,0.6066972,Poor,Acceptable,0
702011049,Mount Johns,70019,Namatjira,0.1389141,Poor,Acceptable,0
702011049,Mount Johns,70002,Araluen,0.8610859,Acceptable,Acceptable,0
702011050,Petermann - Simpson,70019,Namatjira,0.1386367,Poor,Acceptable,0
702011050,Petermann - Simpson,70014,Gwoja,0.8613633,Good,Acceptable,0
702011051,Ross,70019,Namatjira,1,Poor,Acceptable,0
702011052,Sandover - Plenty,70004,Barkly,0.3111183,Poor,Acceptable,0
702011052,Sandover - Plenty,70019,Namatjira,0.6888817,Poor,Acceptable,0
702011053,Tanami,70014,Gwoja,1,Good,Acceptable,0
702011054,Yuendumu - Anmatjere,70004,Barkly,0.2866671,Poor,Acceptable,0
702011054,Yuendumu - Anmatjere,70014,Gwoja,0.7133329,Good,Acceptable,0
702021055,Barkly,70004,Barkly,1,Poor,Acceptable,0
702021056,Tennant Creek,70004,Barkly,1,Poor,Acceptable,0
702031057,Alligator,70013,Goyder,0.1486565,Poor,Acceptable,0
702031057,Alligator,70001,Arafura,0.2392042,Good,Acceptable,0
702031057,Alligator,70009,Daly,0.6121393,Acceptable,Acceptable,0
702031058,Daly,70009,Daly,1,Acceptable,Acceptable,0
702031059,Thamarrurr,70009,Daly,1,Acceptable,Acceptable,0
702031060,Tiwi Islands,70001,Arafura,1,Good,Acceptable,0
702031061,West Arnhem,70001,Arafura,1,Good,Acceptable,0
702041062,Anindilyakwa,70003,Arnhem,1,Poor,Acceptable,0
702041063,East Arnhem,70001,Arafura,1.40E-06,Good,Acceptable,1
702041063,East Arnhem,70003,Arnhem,0.1439633,Poor,Acceptable,0
702041063,East Arnhem,70018,Mulka,0.8560353,Good,Acceptable,0
702041064,Nhulunbuy,70018,Mulka,1,Good,Acceptable,0
702051065,Elsey,70004,Barkly,0.0550981,Poor,Acceptable,0
702051065,Elsey,70003,Arnhem,0.9449019,Poor,Acceptable,0
702051066,Gulf,70004,Barkly,0.309858,Poor,Acceptable,0
702051066,Gulf,70003,Arnhem,0.690142,Poor,Acceptable,0
702051067,Katherine,70003,Arnhem,0.1070379,Poor,Acceptable,0
702051067,Katherine,70017,Katherine,0.8929621,Acceptable,Acceptable,0
702051068,Victoria River,70014,Gwoja,1,Good,Acceptable,0
797979799,Migratory - Offshore - Shipping (NT),79797,Migratory - Offshore - Shipping (NT),1,Good,Good,0
799999499,No usual address (NT),79494,No usual address (NT),1,Good,Good,0
801011001,Aranda,80002,Ginninderra,1,Good,Acceptable,0
801011002,Belconnen,80002,Ginninderra,1,Good,Acceptable,0
801011003,Bruce,80002,Ginninderra,1,Good,Acceptable,0
801011004,Charnwood,80002,Ginninderra,1,Good,Acceptable,0
801011005,Cook,80002,Ginninderra,1,Good,Acceptable,0
801011006,Dunlop,80002,Ginninderra,1,Good,Acceptable,0
801011007,Evatt,80002,Ginninderra,1,Good,Acceptable,0
801011008,Florey,80002,Ginninderra,1,Good,Acceptable,0
801011009,Flynn (ACT),80002,Ginninderra,1,Good,Acceptable,0
801011010,Fraser,80002,Ginninderra,1,Good,Acceptable,0
801011011,Giralang,80005,Yerrabi,1,Good,Acceptable,0
801011012,Gooromon,80002,Ginninderra,1,Good,Acceptable,0
801011013,Hawker,80002,Ginninderra,1,Good,Acceptable,0
801011014,Higgins,80002,Ginninderra,1,Good,Acceptable,0
801011015,Holt,80002,Ginninderra,1,Good,Acceptable,0
801011016,Kaleen,80005,Yerrabi,1,Good,Acceptable,0
801011017,Latham,80002,Ginninderra,1,Good,Acceptable,0
801011018,Lawson,80002,Ginninderra,1,Good,Acceptable,0
801011019,Macgregor (ACT),80002,Ginninderra,1,Good,Acceptable,0
801011020,Macquarie,80002,Ginninderra,1,Good,Acceptable,0
801011021,McKellar,80002,Ginninderra,1,Good,Acceptable,0
801011022,Melba,80002,Ginninderra,1,Good,Acceptable,0
801011023,Page,80002,Ginninderra,1,Good,Acceptable,0
801011024,Scullin,80002,Ginninderra,1,Good,Acceptable,0
801011025,Spence,80002,Ginninderra,1,Good,Acceptable,0
801011026,Weetangera,80002,Ginninderra,1,Good,Acceptable,0
801011111,Molonglo Corridor,80002,Ginninderra,1,Good,Acceptable,0
801011142,Macnamara,80002,Ginninderra,1,Good,Acceptable,0
801011143,Strathnairn,80002,Ginninderra,1,Good,Acceptable,0
801011144,West Belconnen,80002,Ginninderra,1,Good,Acceptable,0
801031031,Hume,80003,Kurrajong,1,Good,Acceptable,0
801031032,Kowen,80003,Kurrajong,1,Good,Acceptable,0
801031113,Canberra East,80003,Kurrajong,1,Good,Acceptable,0
801031114,Canberra Airport,80003,Kurrajong,1,Good,Acceptable,0
801031115,Majura,80003,Kurrajong,1,Good,Acceptable,0
801041034,Amaroo,80005,Yerrabi,1,Good,Acceptable,0
801041035,Bonner,80005,Yerrabi,1,Good,Acceptable,0
801041036,Casey,80005,Yerrabi,1,Good,Acceptable,0
801041037,Crace,80005,Yerrabi,1,Good,Acceptable,0
801041038,Forde,80005,Yerrabi,1,Good,Acceptable,0
801041039,Franklin,80005,Yerrabi,1,Good,Acceptable,0
801041040,Gungahlin,80005,Yerrabi,1,Good,Acceptable,0
801041043,Hall,80002,Ginninderra,0.0202323,Good,Acceptable,0
801041043,Hall,80005,Yerrabi,0.9797677,Good,Acceptable,0
801041044,Harrison,80005,Yerrabi,1,Good,Acceptable,0
801041045,Mitchell,80005,Yerrabi,1,Good,Acceptable,0
801041046,Ngunnawal,80005,Yerrabi,1,Good,Acceptable,0
801041047,Nicholls,80005,Yerrabi,1,Good,Acceptable,0
801041048,Palmerston,80005,Yerrabi,1,Good,Acceptable,0
801041116,Gungahlin - East,80005,Yerrabi,1,Good,Acceptable,0
801041117,Gungahlin - West,80005,Yerrabi,1,Good,Acceptable,0
801041118,Jacka,80005,Yerrabi,1,Good,Acceptable,0
801041119,Kenny,80005,Yerrabi,1,Good,Acceptable,0
801041120,Moncrieff,80005,Yerrabi,1,Good,Acceptable,0
801041121,Taylor,80005,Yerrabi,1,Good,Acceptable,0
801041122,Throsby,80005,Yerrabi,1,Good,Acceptable,0
801051049,Acton,80003,Kurrajong,1,Good,Acceptable,0
801051050,Ainslie,80003,Kurrajong,1,Good,Acceptable,0
801051051,Braddon,80003,Kurrajong,1,Good,Acceptable,0
801051053,Civic,80003,Kurrajong,1,Good,Acceptable,0
801051054,Dickson,80003,Kurrajong,1,Good,Acceptable,0
801051055,Downer,80003,Kurrajong,1,Good,Acceptable,0
801051056,Hackett,80003,Kurrajong,1,Good,Acceptable,0
801051057,Lyneham,80003,Kurrajong,1,Good,Acceptable,0
801051058,O'Connor (ACT),80003,Kurrajong,1,Good,Acceptable,0
801051060,Turner,80003,Kurrajong,1,Good,Acceptable,0
801051061,Watson,80003,Kurrajong,1,Good,Acceptable,0
801051123,Black Mountain,80003,Kurrajong,1,Good,Acceptable,0
801051124,Campbell,80003,Kurrajong,1,Good,Acceptable,0
801051125,Duntroon,80003,Kurrajong,1,Good,Acceptable,0
801051126,Parkes (ACT) - North,80003,Kurrajong,1,Good,Acceptable,0
801051127,Reid,80003,Kurrajong,1,Good,Acceptable,0
801051128,Russell,80003,Kurrajong,1,Good,Acceptable,0
801061062,Deakin,80004,Murrumbidgee,1,Good,Acceptable,0
801061063,Forrest,80004,Murrumbidgee,1,Good,Acceptable,0
801061064,Griffith (ACT),80003,Kurrajong,1,Good,Acceptable,0
801061066,Lake Burley Griffin,80003,Kurrajong,1,Good,Acceptable,0
801061067,Narrabundah,80003,Kurrajong,1,Good,Acceptable,0
801061068,Parkes (ACT) - South,80003,Kurrajong,1,Good,Acceptable,0
801061069,Red Hill (ACT),80004,Murrumbidgee,1,Good,Acceptable,0
801061070,Yarralumla,80004,Murrumbidgee,1,Good,Acceptable,0
801061129,Barton,80003,Kurrajong,1,Good,Acceptable,0
801061130,Fyshwick,80003,Kurrajong,1,Good,Acceptable,0
801061131,Kingston (ACT),80003,Kurrajong,1,Good,Acceptable,0
801071071,Banks,80001,Brindabella,1,Good,Acceptable,0
801071072,Bonython,80001,Brindabella,1,Good,Acceptable,0
801071073,Calwell,80001,Brindabella,1,Good,Acceptable,0
801071074,Chisholm,80001,Brindabella,1,Good,Acceptable,0
801071075,Conder,80001,Brindabella,1,Good,Acceptable,0
801071076,Fadden,80001,Brindabella,1,Good,Acceptable,0
801071077,Gilmore,80001,Brindabella,1,Good,Acceptable,0
801071078,Gordon (ACT),80001,Brindabella,1,Good,Acceptable,0
801071079,Gowrie (ACT),80001,Brindabella,1,Good,Acceptable,0
801071080,Greenway,80001,Brindabella,1,Good,Acceptable,0
801071081,Isabella Plains,80001,Brindabella,1,Good,Acceptable,0
801071082,Kambah,80001,Brindabella,1,Good,Acceptable,0
801071083,Macarthur,80001,Brindabella,1,Good,Acceptable,0
801071084,Monash,80001,Brindabella,1,Good,Acceptable,0
801071085,Mount Taylor,80001,Brindabella,1,Good,Acceptable,0
801071086,Oxley (ACT),80001,Brindabella,1,Good,Acceptable,0
801071087,Richardson,80001,Brindabella,1,Good,Acceptable,0
801071088,Theodore,80001,Brindabella,1,Good,Acceptable,0
801071089,Tuggeranong,80001,Brindabella,1,Good,Acceptable,0
801071090,Wanniassa,80001,Brindabella,1,Good,Acceptable,0
801071132,Tuggeranong - West,80001,Brindabella,1,Good,Acceptable,0
801081091,Chapman,80004,Murrumbidgee,1,Good,Acceptable,0
801081092,Duffy,80004,Murrumbidgee,1,Good,Acceptable,0
801081093,Fisher,80004,Murrumbidgee,1,Good,Acceptable,0
801081094,Holder,80004,Murrumbidgee,1,Good,Acceptable,0
801081095,Rivett,80004,Murrumbidgee,1,Good,Acceptable,0
801081096,Stirling,80004,Murrumbidgee,1,Good,Acceptable,0
801081097,Waramanga,80004,Murrumbidgee,1,Good,Acceptable,0
801081098,Weston,80004,Murrumbidgee,1,Good,Acceptable,0
801081133,Scrivener,80004,Murrumbidgee,1,Good,Acceptable,0
801091099,Chifley,80004,Murrumbidgee,1,Good,Acceptable,0
801091100,Curtin,80004,Murrumbidgee,1,Good,Acceptable,0
801091101,Farrer,80004,Murrumbidgee,1,Good,Acceptable,0
801091102,Garran,80004,Murrumbidgee,1,Good,Acceptable,0
801091103,Hughes,80004,Murrumbidgee,1,Good,Acceptable,0
801091104,Isaacs,80004,Murrumbidgee,1,Good,Acceptable,0
801091105,Lyons (ACT),80004,Murrumbidgee,1,Good,Acceptable,0
801091106,Mawson,80004,Murrumbidgee,1,Good,Acceptable,0
801091107,O'Malley,80004,Murrumbidgee,1,Good,Acceptable,0
801091108,Pearce,80004,Murrumbidgee,1,Good,Acceptable,0
801091109,Phillip,80004,Murrumbidgee,1,Good,Acceptable,0
801091110,Torrens,80004,Murrumbidgee,1,Good,Acceptable,0
801101134,Arboretum,80004,Murrumbidgee,1,Good,Acceptable,0
801101135,Coombs,80004,Murrumbidgee,1,Good,Acceptable,0
801101136,Denman Prospect,80004,Murrumbidgee,1,Good,Acceptable,0
801101137,Molonglo,80004,Murrumbidgee,1,Good,Acceptable,0
801101139,Wright,80004,Murrumbidgee,1,Good,Acceptable,0
801101145,Molonglo - East,80004,Murrumbidgee,1,Good,Acceptable,0
801101146,Whitlam,80004,Murrumbidgee,1,Good,Acceptable,0
801111140,ACT - South West,80001,Brindabella,0.2936132,Good,Acceptable,0
801111140,ACT - South West,80004,Murrumbidgee,0.7063868,Good,Acceptable,0
801111141,Namadgi,80001,Brindabella,1,Good,Acceptable,0
897979799,Migratory - Offshore - Shipping (ACT),89797,Migratory - Offshore - Shipping (ACT),1,Good,Good,0
